coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Dec 07 00:56:28 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541395784424755200,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/TomHuddleston/status/541395784424755200,Mon Jan 16 14:48:25 +0000 2012,TomHuddleston,False,"Old Marine, Semper Fi; Father to a Marine, Semper Fi; Conservative, Christian, Gun Owner, NRA, SASS, Don't Tread on Me, Retired, Corvette lifestyle, MΟΛΩΝ ΛΑΒΕ.",451,1724,1960,47,"Georgia, USA",Tom Huddleston,TomHuddleston,3253,,,False
,Sun Dec 07 00:57:08 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541395951282581507,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/suartcat4/status/541395951282581507,Fri Apr 26 04:26:25 +0000 2013,suartcat4,False,"Teacher, artist, mom,Tea party member and Constitutional conservative. Supporter of the 2nd ammendment. Proud member of The Sister Patriots.",11989,1798,2003,38,N. California,Suzy Jansen,suartcat4,12485,,,False
,Sun Dec 07 01:04:07 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541397711468392448,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/adnilhoom/status/541397711468392448,Sun Apr 19 16:55:59 +0000 2009,adnilhoom,False,Baseball fan & dog lover. Conservative mom concerned about future for sons b/c of Obama's anti-American policies. Kindness & Humor rule! #TGDN,4072,3404,3371,51,CA: Home of The Walking Dead,adnilhoom♥️⚾️,adnilhoom,14321,Pacific Time (US & Canada),,False
,Sun Dec 07 01:13:43 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541400127882407936,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/afed3352/status/541400127882407936,Mon Jul 08 16:56:21 +0000 2013,afed3352,False,"62 years old and still tough. Born in Brooklyn, NY. Son of an Italian-American WW11 vet. Bring back my country!",24,1024,1054,13,USA,maxhansen @afed3352,afed3352,39871,,,False
,Sun Dec 07 01:13:57 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541400186275127297,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/FredTanner1/status/541400186275127297,Fri Dec 02 11:57:04 +0000 2011,FredTanner1,False,"Conservative,Founding Fathers, Our Constitution is what made this Country Greatest Country in World, Christian,Capitalism, Wildlife Artist",146,6179,6565,92,,Chuck,FredTanner1,96614,Mountain Time (US & Canada),,False
,Sun Dec 07 01:16:10 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541400744881311745,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/Zwoodbutcher/status/541400744881311745,Sat Aug 04 19:36:39 +0000 2012,Zwoodbutcher,False,"★ I Block STUPID ★ Pissed off Old Salt 67-81 GMT1 ⚠ My Oath NEVER expires 
 ★Never Quit. Adapt & Overcome.★         I Don't DM ★ I  Re-tweet ★  #TCOT  #2A #WAAR",28054,4131,4482,67,Border/Language/Culture,Brett,Zwoodbutcher,71336,Pacific Time (US & Canada),,False
,Sun Dec 07 01:20:44 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541401891453014016,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/justsaying1963/status/541401891453014016,Wed Oct 23 00:05:16 +0000 2013,justsaying1963,False,Wife~Artist~Mother~Military Mom~ IT Mgr ~2A~CCP ~Christian Conserative Values~Isreal~USAF~Limited Gov #CommonSense Passion for Art Feed your Right Brain!,499,147,238,4,Midwest,ConArtist,justsaying1963,1112,,,False
,Sun Dec 07 01:21:32 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541402094142783489,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/smartvalueblog/status/541402094142783489,Sun Aug 16 02:38:23 +0000 2009,smartvalueblog,False,"Smart info which adds Value. Ask not for whom the bell tolls, it tolls for thee. Stand up & fight for life, liberty, freedom, truth, justice, God, family & USA.",30387,2681,2763,49,USA,Smart Value,smartvalueblog,44301,Eastern Time (US & Canada),,False
,Sun Dec 07 01:23:12 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541402513564786689,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/DavidDCarpenter/status/541402513564786689,Wed Mar 11 22:12:54 +0000 2009,DavidDCarpenter,False,Christian Conservative/Libertarian Patriotic American who wants the Socialist/Fascist WH/Congress out and America restored to her greatness!,56,3177,3307,87,Indy,David Carpenter,DavidDCarpenter,29777,Indiana (East),,False
,Sun Dec 07 01:29:07 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541404003632820224,,,,en,,False,0,541358950008889345,RickMad,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/andrewmpro/status/541404003632820224,Mon Oct 01 04:01:15 +0000 2012,andrewmpro,False,,1845,92,55,0,,Hans Kloss,andrewmpro,2491,Pacific Time (US & Canada),,False
,Sun Dec 07 01:30:01 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541404226283642880,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/bigricanman/status/541404226283642880,Wed Aug 22 00:08:31 +0000 2012,bigricanman,False,"Dad, Hubby, Provider..Bx bred. Stepdad to a brave soldier. Retired Sheepdog. Yankees, Cowboys, Lakers, Rangers #supportourtroops #policelivesmatter",2254,158,479,1,New York ,Angel Luis,bigricanman,3644,Eastern Time (US & Canada),,False
,Sun Dec 07 01:30:06 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541404248383029248,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/WolfSpirit2013/status/541404248383029248,Tue Mar 12 22:15:49 +0000 2013,WolfSpirit2013,False,*H&U* ~ Enter my page at your own discretion; graphic content. Sharing truths about #Islam #ShariaLaw #Quran. Protect the People. Freedom Forever!,11993,1668,1025,37,Mother Earth,Wolf♔H&U♔Raven,WolfSpirit2013,23517,Central Time (US & Canada),,False
,Sun Dec 07 01:32:45 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541404918205014016,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/SRMC_US/status/541404918205014016,Sat May 03 04:13:01 +0000 2014,SRMC_US,False,,2,18,20,0,WorldWide,SonsOfRevolutionMC,SRMC_US,171,,,False
,Sun Dec 07 01:35:28 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541405598840283136,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/notirishmom/status/541405598840283136,Fri Apr 15 16:39:52 +0000 2011,notirishmom,False,Proud mother of 2 terriffic young adults both showing interest in politics. Daughter of ex nypd cop and NC Chief and former US rep from NC aka The Chief in DC,444,206,322,2,Staten Island NYC,JanetM,notirishmom,597,,,False
,Sun Dec 07 01:37:20 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541406067922862080,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/truewildeone/status/541406067922862080,Sat Apr 11 20:58:12 +0000 2009,truewildeone,False,I am the only crazy one in my family One day I'll get that big break Love 80's music I tweeted my fav singer Kim Wilde and she tweeted back OMG Kim ROCKS,111,1001,1165,13,"Chesterfield, Va USA",truewildeone,truewildeone,11833,Eastern Time (US & Canada),,False
,Sun Dec 07 01:39:40 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541406658283311105,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/catwahler/status/541406658283311105,Sun Nov 08 19:54:54 +0000 2009,catwahler,False,Christian♥Patriot♥JesusIsLord #ProLife #NRA #PTSD #TBI ♥Military#Benghazi#Extortion17 ♥Married2NavyVet♥StandW/Israel http://icombatstress.com #2A #SOT,20597,25321,18806,493,BackUp @catwahl31, Cathy Wahler,catwahler,204411,Pacific Time (US & Canada),,False
,Sun Dec 07 01:40:50 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541406948483026944,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/jayleespring/status/541406948483026944,Sat Oct 05 14:05:08 +0000 2013,jayleespring,False,#JusticeForZemir American First and Forever!,3752,1884,2058,29,Arizona,JayleeSpring,jayleespring,26166,,,False
,Sun Dec 07 01:42:55 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541407475766161410,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/stevwgn7/status/541407475766161410,Sat Apr 28 02:09:59 +0000 2012,stevwgn7,False,Follower of Jesus Christ. Pro-Life Conservative. I use Sarcasm to help me cope with the dumb ass lib-turd's. I despise Windmills and Political correctness!,304,470,369,3,,STEVEN,stevwgn7,14656,Eastern Time (US & Canada),,False
,Sun Dec 07 01:43:02 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541407505084350464,,,,en,,True,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/USAFMEDIC21/status/541407505084350464,Mon May 07 12:47:59 +0000 2012,USAFMEDIC21,False,"Please follow my better half: 
@allymally13",8312,3509,3859,83,"Calera, AL",✪USAFMEDIC21✪,USAFMEDIC21,11342,Central Time (US & Canada),,False
,Sun Dec 07 01:43:11 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541407540299714560,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/norsepast/status/541407540299714560,Thu Oct 02 02:30:23 +0000 2014,norsepast,False,"RIGHT == GOOD; BELIEF == GOODNESS; TRIUMPH == STRIFE; LEARNING == KNOWING; HONESTY == INTEGRITY; RESPECT (MILITARY, ISRAEL, GOOD PPL); LOVE BEAUTY",9768,530,224,11,Where My Heritage Brought Me,norsepast,norsepast,30980,,,False
,Sun Dec 07 01:43:12 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541407544573722625,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/HawksAffair/status/541407544573722625,Wed Mar 30 12:48:08 +0000 2011,HawksAffair,False,"Retired US ARMY, Viet Nam Veteran, Retired NC DOC, Lifetime NRA and VFW Member. Go Browns, Go Bucks'",190,1726,1788,24,"New Bern, NC; OHIO",Michael E Hawkins,HawksAffair,9375,Quito,,False
,Sun Dec 07 01:44:26 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541407855510052864,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/snipercop21/status/541407855510052864,Thu Jul 24 02:05:44 +0000 2014,snipercop21,False,"Marine Corps Veteran and current Police Officer.  A vicious, unapologetic conservative. #jesus #teaparty #prolife #proisrael #pro2A",3474,1598,1697,22,"West Des Moines, Iowa. ♡ TEXAS",Matthew B,snipercop21,3345,,,False
,Sun Dec 07 01:48:25 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541408857319542785,,,,en,,True,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/TOBIE72/status/541408857319542785,Thu Jul 29 01:27:58 +0000 2010,TOBIE72,False,"Retired BMW technician, Christian, Conservative, Husband, Father, Member of Heritage Foundation, and Americans for Prosperity Foundation, NRA, Tea Party !",1720,1682,1902,25,"Colorado Springs, CO",White Dog,TOBIE72,9612,Mountain Time (US & Canada),,False
,Sun Dec 07 01:50:44 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541409440898232321,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/Philman1949/status/541409440898232321,Sun Mar 27 02:35:29 +0000 2011,Philman1949,False,,7,393,322,8,"Trenton, Ohio",Philman,Philman1949,19950,,,False
,Sun Dec 07 01:54:17 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541410333639065600,,,,en,,True,0,541287210910494720,JonasChr88,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/andyoaklee/status/541410333639065600,Tue Aug 07 18:09:56 +0000 2012,andyoaklee,False,COBorn#Christian#Patriot★III%★ #Fibro#PTSD♥GodGunsCntryConst #SOT#SOV#Military★Wf2DisVNVDH #MWD#SWD#BENGHAZI#OIP#ISBU,60124,6592,7174,198,#RefundTheFence,andyoaklee® #iSBU,andyoaklee,80017,Central Time (US & Canada),,False
,Sun Dec 07 01:56:36 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541410916823490560,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/pithypisces/status/541410916823490560,Wed Mar 25 03:30:13 +0000 2009,pithypisces,False,"Conservative Christian Patriot, Fmr.Business Ownr, Police Officer, Nam Era USCG, Army, UAL173 Survivor, Husband, Father, Grandfather. #WAAR #IStandWithIsrael",3487,5227,5218,72,⭐️TEXAS⭐️,Gale,pithypisces,19076,Pacific Time (US & Canada),,False
,Sun Dec 07 02:13:23 +0000 2014,Ferguson tcot PoliceLivesMatter,,,0,541415140609228800,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If I actually believed that LEOs are more of a problem than criminals, I'd get help. #Ferguson #tcot #PoliceLivesMatter",https://twitter.com/blessedtim/status/541415140609228800,Sat Jul 16 14:34:13 +0000 2011,blessedtim,False,"NRA, GOA, KSRA Life Member. Absolutely Blessed!",625,2970,2680,28,Earth,Tim Carlisle,blessedtim,5168,Central Time (US & Canada),,False
,Sun Dec 07 02:17:14 +0000 2014,Ferguson tcot PoliceLivesMatter,,,0,541416110009384961,,,,en,,False,0,541415140609228800,blessedtim,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @blessedtim: If I actually believed that LEOs are more of a problem than criminals, I'd get help. #Ferguson #tcot #PoliceLivesMatter",https://twitter.com/JC7109/status/541416110009384961,Mon Feb 22 21:20:31 +0000 2010,JC7109,False,An Unenrolled Conservative who knows that the country is heading for destruction under Leftist leadership and the gullible fools who enable them,10427,9296,9220,120,,J.,JC7109,4197,Eastern Time (US & Canada),,False
,Sun Dec 07 02:26:28 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541418434547175424,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/wordbfree/status/541418434547175424,Wed Oct 21 11:48:31 +0000 2009,wordbfree,False,A Southern Conservative who loves his family and His Country. Who believes the Constitution is under attack and is fighting back. Help me in my battle,688,3543,3812,55,A Bunker in a safe location,Steve Kovalik,wordbfree,13952,Central Time (US & Canada),,False
,Sun Dec 07 02:34:04 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/Jessica13777/status/541298845414854656/photo/1,,0,541420346566778880,,,,en,,False,0,541358950008889345,RickMad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RickMad: .@TonyaSheffield @Jessica13777: This should have been on cover of @TIME instead of thugs #PoliceLivesMatter #Ferguson http://t…,https://twitter.com/JimmyLuckydog07/status/541420346566778880,Tue Jan 28 06:08:20 +0000 2014,JimmyLuckydog07,False,"Defender of Freedom & The Constitution , Christian, Love the Outdoors ,Bus. Owner , Love Dogs , Nascar !",5989,359,189,11,a,j,JimmyLuckydog07,18547,,,False
,Sun Dec 07 02:36:28 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541420950802427905,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/rafat777/status/541420950802427905,Sat Jul 18 22:45:16 +0000 2009,rafat777,False,,54,89,92,1,,Rafael,rafat777,3254,,,False
,Sun Dec 07 02:38:23 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541421434133032960,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/flamingmoe5/status/541421434133032960,Thu Mar 12 02:15:17 +0000 2009,flamingmoe5,False,all that is necessary for the forces of evil to win in the world is for enough good men to do nothing,49,625,1248,6,Edmonton,Maureen Anderson,flamingmoe5,1349,Mountain Time (US & Canada),,False
,Sun Dec 07 02:45:45 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541423287582990336,,,,en,,False,0,541271406525161474,LadySandersfarm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @LadySandersfarm: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/dPkPT9Exes,https://twitter.com/croatia07/status/541423287582990336,Fri May 13 12:57:02 +0000 2011,croatia07,False,"Love travelling, golf, European cars ( biast towards BMW being an owner) and most of all being a dad. Proud resident of Auckland's North Shore, Auckland NZ",2611,284,535,3,Auckland New Zealand,Mark Sangster,croatia07,2143,,,False
,Sun Dec 07 02:54:05 +0000 2014,Ferguson PoliceLivesMatter RedNationRising tcot ccot RacismInAmerica,http://twitter.com/JonasChr88/status/541287210910494720/photo/1,,0,541425385498750976,,,,en,,False,0,541287210910494720,JonasChr88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JonasChr88: Who is the real racists? #Ferguson #PoliceLivesMatter #RedNationRising #tcot #ccot #RacismInAmerica http://t.co/pRdVScWJwl,https://twitter.com/hedhunter34/status/541425385498750976,Tue Nov 22 15:59:07 +0000 2011,hedhunter34,False,"Indians fan, Browns ex-fan",191,48,97,1,Hinckley Ohio,TRG,hedhunter34,1696,Central Time (US & Canada),,False
,Sun Dec 07 03:07:33 +0000 2014,BlackLivesMatter AllLivesMatter Ferguson EricGarner PoliceLivesMatter,http://twitter.com/AmyMek/status/540690388148056066/photo/1,,0,541428775335251968,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Listen to him, he understands the problem #BlackLivesMatter #AllLivesMatter #Ferguson #EricGarner #PoliceLivesMatter http://t.co/zPxfo1o2cM",https://twitter.com/SayrevilleT/status/541428775335251968,Tue Oct 14 19:49:25 +0000 2014,SayrevilleT,False,,83,34,70,2,,Sayreville Truth,SayrevilleT,630,,,False
,Sun Dec 07 03:12:41 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541430065826131968,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/WnlDKt6Osc”"" @SD_CFL",https://twitter.com/flossiek/status/541430065826131968,Thu Aug 27 20:12:33 +0000 2009,flossiek,False,"SD  Conservative GOP T-Party Grandma. Wise,old School Psychologist opposing Common Core.",280,92,177,4,West River South Dakota,Florence Thompson,flossiek,1979,Mountain Time (US & Canada),,False
,Sun Dec 07 03:15:01 +0000 2014,PoliceLivesMatter Ferguson,http://twitter.com/LadySandersfarm/status/541271406525161474/photo/1,,0,541430652047220736,,,,en,,False,0,541430065826131968,flossiek,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @flossiek: #PoliceLivesMatter The country would burn like #Ferguson if we didn't have them. http://t.co/WnlDKt6Osc”"" @SD_CFL",https://twitter.com/6Strong8/status/541430652047220736,Mon Aug 18 00:58:44 +0000 2014,6Strong8,False,,4457,160,197,5,USA, Strong,6Strong8,2024,Central Time (US & Canada),,False
